name,city,rating,types,latitude,longitude,description,category,price_level,amenities,room_types,cuisine_type,specialties,food_type,historical_period,special_features,entertainment_type,wellness_type,family_type,created_at
Peninsula Binh Dinh,Binh Dinh,3.2,['peninsula'],12.71028624538004,108.8887264037495,Địa điểm peninsula tại Binh Dinh,peninsula,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Pharmacy Ha Long,Ha Long,3.8,['pharmacy'],20.956331202301307,107.32761568916756,Địa điểm pharmacy tại Ha Long,pharmacy,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Harbor Nha Trang,Nha Trang,3.4,['harbor'],12.072946644675,109.38027757380333,Địa điểm harbor tại Nha Trang,harbor,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Bank Hau Giang,Hau Giang,4.0,['bank'],10.103895887107084,105.65738308918516,Địa điểm bank tại Hau Giang,bank,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Port Hue,Hue,3.1,['port'],16.74657875512836,107.98839428300045,Địa điểm port tại Hue,port,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Zoo Hoi An,Hoi An,4.7,['zoo'],16.129858991861212,108.49896948514385,Địa điểm zoo tại Hoi An,zoo,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Church Tam Dao,Tam Dao,3.9,['church'],21.884123071009856,105.97724626214914,Địa điểm church tại Tam Dao,church,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Salon Sapa,Sapa,4.2,['salon'],22.56270244336466,104.13199105696094,Địa điểm salon tại Sapa,salon,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Botanical Garden Da Lat,Da Lat,2.7,['botanical_garden'],11.759455166717514,108.5884382625355,Địa điểm botanical garden tại Da Lat,botanical_garden,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Memorial Binh Phuoc,Binh Phuoc,3.3,['memorial'],12.13093609817742,106.49670908121054,Địa điểm memorial tại Binh Phuoc,memorial,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Cinema Vung Tau,Vung Tau,3.4,['cinema'],10.286630662921867,107.21501012718616,Địa điểm cinema tại Vung Tau,cinema,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Bank Binh Duong,Binh Duong,4.4,['bank'],11.777269700650772,106.42667439279566,Địa điểm bank tại Binh Duong,bank,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Lake Nha Trang,Nha Trang,4.1,['lake'],12.253760210256262,108.8010847615319,Địa điểm lake tại Nha Trang,lake,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
River Ninh Thuan,Ninh Thuan,3.5,['river'],11.770208216034254,108.65438721419928,Địa điểm river tại Ninh Thuan,river,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Golf Course Ba Ria - Vung Tau,Ba Ria - Vung Tau,4.1,['golf_course'],10.348874258145624,107.57047733836605,Địa điểm golf course tại Ba Ria - Vung Tau,golf_course,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Post Office Thua Thien Hue,Thua Thien Hue,3.8,['post_office'],16.903926858618508,107.49592551586797,Địa điểm post office tại Thua Thien Hue,post_office,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Monument Binh Duong,Binh Duong,3.1,['monument'],11.49192472220826,106.72094579339344,Địa điểm monument tại Binh Duong,monument,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
School Ha Long,Ha Long,4.8,['school'],21.33862382281962,106.83975903368264,Địa điểm school tại Ha Long,school,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Temple Gia Lai,Gia Lai,4.3,['temple'],14.201684962766963,107.64364642729316,Địa điểm temple tại Gia Lai,temple,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Clinic Soc Trang,Soc Trang,4.9,['clinic'],9.710076716317255,105.65011367412475,Địa điểm clinic tại Soc Trang,clinic,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Parking Lot Vung Tau,Vung Tau,4.3,['parking_lot'],10.019602424119904,106.68730528782513,Địa điểm parking lot tại Vung Tau,parking_lot,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Spa Royal,Ben Tre,3.6,['spa'],9.916203862518262,106.3750433781142,Địa điểm spa tại Ben Tre,spa,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Gas Station Da Lat,Da Lat,3.8,['gas_station'],12.022601080433953,108.03986036986691,Địa điểm gas station tại Da Lat,gas_station,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Park Dak Nong,Dak Nong,3.2,['park'],12.264206047812843,107.92627696393536,Địa điểm park tại Dak Nong,park,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Waterfall Nha Trang,Nha Trang,4.1,['waterfall'],12.023217768562702,109.64517775174976,Địa điểm waterfall tại Nha Trang,waterfall,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Peninsula Mui Ne,Mui Ne,4.9,['peninsula'],11.02737157334169,108.47841245976312,Địa điểm peninsula tại Mui Ne,peninsula,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Post Office Hoi An,Hoi An,2.7,['post_office'],16.08839519429762,108.31829510721828,Địa điểm post office tại Hoi An,post_office,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
School Dak Nong,Dak Nong,3.8,['school'],11.815355959833733,107.8825703303602,Địa điểm school tại Dak Nong,school,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Atm Hoi An,Hoi An,4.6,['atm'],15.65736638295973,108.12182280088152,Địa điểm atm tại Hoi An,atm,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Salon Khanh Hoa,Khanh Hoa,3.6,['salon'],11.843722580257252,109.57846083898728,Địa điểm salon tại Khanh Hoa,salon,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Swimming Pool Quang Tri,Quang Tri,3.7,['swimming_pool'],17.19000366646217,107.15284907692076,Địa điểm swimming pool tại Quang Tri,swimming_pool,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Pharmacy Thanh Hoa,Thanh Hoa,4.2,['pharmacy'],19.642501812818058,105.94689453837758,Địa điểm pharmacy tại Thanh Hoa,pharmacy,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Swimming Pool Tra Vinh,Tra Vinh,4.9,['swimming_pool'],9.794865630474956,106.41371983036778,Địa điểm swimming pool tại Tra Vinh,swimming_pool,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Shrine Quang Ngai,Quang Ngai,3.1,['shrine'],15.094895216698816,108.89785485311955,Địa điểm shrine tại Quang Ngai,shrine,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Club Binh Phuoc,Binh Phuoc,3.6,['club'],12.127001745314818,107.01542509435774,Địa điểm club tại Binh Phuoc,club,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Supermarket Lam Dong,Lam Dong,4.9,['supermarket'],12.242667681238563,108.59668528891912,Địa điểm supermarket tại Lam Dong,supermarket,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Bank Ha Tinh,Ha Tinh,4.3,['bank'],18.346349991196018,105.5992498973984,Địa điểm bank tại Ha Tinh,bank,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Tennis Court Soc Trang,Soc Trang,4.5,['tennis_court'],9.345188710053778,106.31727838793722,Địa điểm tennis court tại Soc Trang,tennis_court,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Port Quang Ngai,Quang Ngai,2.6,['port'],14.887288773537332,109.21305674037944,Địa điểm port tại Quang Ngai,port,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Aquarium Lam Dong,Lam Dong,3.9,['aquarium'],11.905896956196568,108.65006104392776,Địa điểm aquarium tại Lam Dong,aquarium,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Spa Royal,Ba Vi,4.2,['massage'],21.52452600201384,105.25066901798913,Địa điểm massage tại Ba Vi,massage,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
University Mui Ne,Mui Ne,4.9,['university'],11.206708135469617,108.10967655614174,Địa điểm university tại Mui Ne,university,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Garden Thanh Hoa,Thanh Hoa,3.4,['garden'],19.79680787637802,105.87735069932909,Địa điểm garden tại Thanh Hoa,garden,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Spa Zen,Binh Phuoc,4.5,['massage'],11.615772809655544,106.25772489640056,Địa điểm massage tại Binh Phuoc,massage,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Garden Dak Nong,Dak Nong,4.6,['garden'],12.423656394945942,107.32348882725012,Địa điểm garden tại Dak Nong,garden,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Lake Hai Phong,Hai Phong,4.2,['lake'],20.64827454591415,106.18838690935964,Địa điểm lake tại Hai Phong,lake,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Market Thua Thien Hue,Thua Thien Hue,3.3,['market'],16.146748626815004,107.466929518855,Địa điểm market tại Thua Thien Hue,market,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Salon Quy Nhon,Quy Nhon,2.5,['salon'],14.239318309411113,109.49901753520172,Địa điểm salon tại Quy Nhon,salon,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Spa Royal,Can Tho,3.5,['spa'],9.576042018594832,105.99324792622076,Địa điểm spa tại Can Tho,spa,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
River Quang Ngai,Quang Ngai,4.3,['river'],15.40093811861496,108.5015503381173,Địa điểm river tại Quang Ngai,river,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
River Mui Ne,Mui Ne,5.0,['river'],10.617791375294033,108.21206315337602,Địa điểm river tại Mui Ne,river,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Parking Lot Ha Long,Ha Long,4.0,['parking_lot'],20.878760532501776,107.58995797061633,Địa điểm parking lot tại Ha Long,parking_lot,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Car Wash Tien Giang,Tien Giang,3.9,['car_wash'],10.379105768273934,106.74783441413,Địa điểm car wash tại Tien Giang,car_wash,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Mosque Mui Ne,Mui Ne,3.9,['mosque'],10.990520203318344,108.1770214371944,Địa điểm mosque tại Mui Ne,mosque,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Spa Luxury,Can Tho,2.7,['massage'],10.447886992663022,105.63652182323614,Địa điểm massage tại Can Tho,massage,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Theater Phan Thiet,Phan Thiet,4.8,['theater'],11.013768827048708,108.3474778151787,Địa điểm theater tại Phan Thiet,theater,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Waterfall Bac Lieu,Bac Lieu,4.2,['waterfall'],9.011346955155869,105.23874785912066,Địa điểm waterfall tại Bac Lieu,waterfall,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Tennis Court Thua Thien Hue,Thua Thien Hue,4.1,['tennis_court'],16.851498195014717,108.0502759163772,Địa điểm tennis court tại Thua Thien Hue,tennis_court,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Fire Station Tra Vinh,Tra Vinh,3.8,['fire_station'],9.79864516674876,105.9951904469292,Địa điểm fire station tại Tra Vinh,fire_station,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Bar River,Long An,4.1,['pub'],10.632000223976076,106.39351875968768,Địa điểm pub tại Long An,pub,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Cave Hue,Hue,4.5,['cave'],16.47942272651919,107.57068009116668,Địa điểm cave tại Hue,cave,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Waterfall Ho Chi Minh City,Ho Chi Minh City,4.8,['waterfall'],11.175091632495102,106.43554701747584,Địa điểm waterfall tại Ho Chi Minh City,waterfall,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Golf Course Ninh Thuan,Ninh Thuan,4.1,['golf_course'],11.807354655438704,109.17128898172928,Địa điểm golf course tại Ninh Thuan,golf_course,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Market Can Tho,Can Tho,2.5,['shopping_mall'],9.5600354486028,105.66358061901636,Địa điểm shopping mall tại Can Tho,shopping_mall,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Club Khanh Hoa,Khanh Hoa,3.1,['club'],12.122872167073192,109.5462414113489,Địa điểm club tại Khanh Hoa,club,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Bus Station Lam Dong,Lam Dong,2.8,['bus_station'],12.244906150054572,108.32631524251369,Địa điểm bus station tại Lam Dong,bus_station,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Peninsula Binh Thuan,Binh Thuan,2.9,['peninsula'],10.503537160590517,108.05765361183556,Địa điểm peninsula tại Binh Thuan,peninsula,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Hospital Dak Nong,Dak Nong,3.3,['hospital'],12.056233452657082,108.00410634634083,Địa điểm hospital tại Dak Nong,hospital,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Pagoda Nha Trang,Nha Trang,5.0,['pagoda'],12.715629143408147,109.49011198604734,Địa điểm pagoda tại Nha Trang,pagoda,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Shrine Lam Dong,Lam Dong,2.9,['shrine'],11.697932296153594,108.0150853929354,Địa điểm shrine tại Lam Dong,shrine,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Peninsula Ba Vi,Ba Vi,3.4,['peninsula'],20.987099854882494,105.64728175032565,Địa điểm peninsula tại Ba Vi,peninsula,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Market Vinh Long,Vinh Long,4.8,['shopping_mall'],10.565285663569878,106.08650442402028,Địa điểm shopping mall tại Vinh Long,shopping_mall,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Golf Course Quang Tri,Quang Tri,3.7,['golf_course'],17.231380939490034,107.18383541275736,Địa điểm golf course tại Quang Tri,golf_course,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
University Phu Quoc,Phu Quoc,2.6,['university'],10.650450922950204,103.51761304688226,Địa điểm university tại Phu Quoc,university,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Church Binh Phuoc,Binh Phuoc,2.9,['church'],11.864916530176794,106.84696637639856,Địa điểm church tại Binh Phuoc,church,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Pagoda Khanh Hoa,Khanh Hoa,3.9,['pagoda'],11.907090879951914,109.198136314936,Địa điểm pagoda tại Khanh Hoa,pagoda,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Clinic Khanh Hoa,Khanh Hoa,2.8,['clinic'],11.824476258431194,109.2114684351394,Địa điểm clinic tại Khanh Hoa,clinic,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Bar Sunrise,Sapa,3.9,['cafe'],22.40974125662615,104.156346103303,Địa điểm cafe tại Sapa,cafe,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Train Station Vinh Long,Vinh Long,4.0,['train_station'],10.15270049759608,106.0255782962615,Địa điểm train station tại Vinh Long,train_station,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Bay Sapa,Sapa,4.7,['bay'],22.358414671550207,103.47020621918811,Địa điểm bay tại Sapa,bay,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Clinic Hai Phong,Hai Phong,3.3,['clinic'],21.01967076613025,107.11750006192798,Địa điểm clinic tại Hai Phong,clinic,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Port Tam Dao,Tam Dao,3.5,['port'],21.152974110648103,105.51307705627164,Địa điểm port tại Tam Dao,port,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Club Hai Phong,Hai Phong,3.3,['club'],21.095214890480797,106.48645195329024,Địa điểm club tại Hai Phong,club,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Lake Binh Dinh,Binh Dinh,3.3,['lake'],13.558088028144878,108.95024913322077,Địa điểm lake tại Binh Dinh,lake,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Tennis Court Nghe An,Nghe An,5.0,['tennis_court'],18.82094454822209,105.8347448868059,Địa điểm tennis court tại Nghe An,tennis_court,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Shopping Center Phu Yen,Phu Yen,2.8,['market'],13.17861388933644,109.4882412167337,Địa điểm market tại Phu Yen,market,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Gas Station Ho Chi Minh City,Ho Chi Minh City,3.8,['gas_station'],10.589529617082489,106.52582663885596,Địa điểm gas station tại Ho Chi Minh City,gas_station,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Salon Phan Thiet,Phan Thiet,5.0,['salon'],10.9709955438931,108.16507104267669,Địa điểm salon tại Phan Thiet,salon,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Beach Ca Mau,Ca Mau,4.4,['beach'],8.780106245438759,105.01957657626797,Địa điểm beach tại Ca Mau,beach,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Golf Course Mui Ne,Mui Ne,2.8,['golf_course'],10.870299164365376,108.23421609040436,Địa điểm golf course tại Mui Ne,golf_course,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Fitness Phu Yen,Phu Yen,3.7,['fitness'],12.729020531788334,109.3296379079522,Địa điểm fitness tại Phu Yen,fitness,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Temple Mui Ne,Mui Ne,4.3,['temple'],10.509485640533676,108.44590141569668,Địa điểm temple tại Mui Ne,temple,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Botanical Garden Can Tho,Can Tho,4.1,['botanical_garden'],10.45079094094057,106.0923737075608,Địa điểm botanical garden tại Can Tho,botanical_garden,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Taxi Stand Ninh Thuan,Ninh Thuan,3.2,['taxi_stand'],11.207977430710566,109.11635581661191,Địa điểm taxi stand tại Ninh Thuan,taxi_stand,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Museum Ben Tre,Ben Tre,3.2,['museum'],10.706604953338626,106.3990972182918,Địa điểm museum tại Ben Tre,museum,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Fitness Con Dao,Con Dao,3.6,['fitness'],8.459684648707695,106.9991432519304,Địa điểm fitness tại Con Dao,fitness,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Bar Ocean,Kon Tum,3.6,['bar'],14.01647777090674,108.13013082423195,Địa điểm bar tại Kon Tum,bar,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Club Binh Dinh,Binh Dinh,3.5,['club'],12.965748863682276,108.87140207228862,Địa điểm club tại Binh Dinh,club,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Post Office Mui Ne,Mui Ne,4.0,['post_office'],11.002874736501282,108.27490450723629,Địa điểm post office tại Mui Ne,post_office,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Club Dak Nong,Dak Nong,2.6,['club'],12.303204820393908,107.84640222651376,Địa điểm club tại Dak Nong,club,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
School Dong Thap,Dong Thap,4.0,['school'],10.205129478608242,105.75486448508588,Địa điểm school tại Dong Thap,school,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Gym Kon Tum,Kon Tum,2.6,['gym'],14.109194973048496,107.90375606181205,Địa điểm gym tại Kon Tum,gym,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Shopping Center Bac Lieu,Bac Lieu,4.9,['shopping_mall'],9.438310566661972,105.83847487695404,Địa điểm shopping mall tại Bac Lieu,shopping_mall,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Clinic Hanoi,Hanoi,3.7,['clinic'],20.68416376702961,105.91258523567176,Địa điểm clinic tại Hanoi,clinic,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Stadium Bac Lieu,Bac Lieu,2.9,['stadium'],9.58706392500603,105.49070890787084,Địa điểm stadium tại Bac Lieu,stadium,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Airport Phan Thiet,Phan Thiet,2.7,['airport'],10.952822550732842,108.18888165399892,Địa điểm airport tại Phan Thiet,airport,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Beach Kien Giang,Kien Giang,2.5,['beach'],9.638345344362882,105.13123647963435,Địa điểm beach tại Kien Giang,beach,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Taxi Stand Soc Trang,Soc Trang,2.6,['taxi_stand'],9.38734312898209,105.99188250593056,Địa điểm taxi stand tại Soc Trang,taxi_stand,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Parking Lot Quang Ngai,Quang Ngai,4.0,['parking_lot'],15.359089639798684,108.47060886627364,Địa điểm parking lot tại Quang Ngai,parking_lot,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Gym Hue,Hue,3.5,['gym'],16.720105449302014,108.0796143266656,Địa điểm gym tại Hue,gym,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Car Wash Binh Thuan,Binh Thuan,4.2,['car_wash'],11.075283055082854,108.2752287059809,Địa điểm car wash tại Binh Thuan,car_wash,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Tennis Court Dak Lak,Dak Lak,4.4,['tennis_court'],12.688268001325165,107.71499865499604,Địa điểm tennis court tại Dak Lak,tennis_court,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Supermarket Can Tho,Can Tho,4.3,['supermarket'],9.831238979972545,106.2343985972521,Địa điểm supermarket tại Can Tho,supermarket,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Cafe Mountain,Kien Giang,4.7,['pub'],10.158966436389836,104.70725009552028,Địa điểm pub tại Kien Giang,pub,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Parking Lot Quang Tri,Quang Tri,4.7,['parking_lot'],17.216641875321262,107.56911418655206,Địa điểm parking lot tại Quang Tri,parking_lot,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Taxi Stand Quang Nam,Quang Nam,3.1,['taxi_stand'],15.713506342921312,108.50215177475135,Địa điểm taxi stand tại Quang Nam,taxi_stand,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Atm Phu Yen,Phu Yen,3.0,['atm'],13.09748697672348,109.07127747538053,Địa điểm atm tại Phu Yen,atm,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Beach Binh Duong,Binh Duong,3.1,['beach'],11.786367769821409,106.77279065506616,Địa điểm beach tại Binh Duong,beach,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
River Long An,Long An,3.6,['river'],10.113744278726523,106.3487921222348,Địa điểm river tại Long An,river,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Hospital Tien Giang,Tien Giang,4.0,['hospital'],10.44123002436436,106.24147141816428,Địa điểm hospital tại Tien Giang,hospital,2.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Harbor An Giang,An Giang,3.4,['harbor'],10.9683951336262,104.86163211715456,Địa điểm harbor tại An Giang,harbor,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Cafe River,Tra Vinh,2.8,['pub'],9.516252774297229,106.41486411699508,Địa điểm pub tại Tra Vinh,pub,1.0,,,,,,,,,,,2025-10-07T21:05:56.402977
Supermarket Long An,Long An,3.8,['supermarket'],11.103508362057712,106.34029580489774,Địa điểm supermarket tại Long An,supermarket,3.0,,,,,,,,,,,2025-10-07T21:05:56.402977
